geneid	chr	s1	s2	strand
UBXN10-AS1	chr1	20184242	20186486	-1
UBXN10	chr1	20186096	20196050	1
LINC01757	chr1	20243095	20244664	1
Z98257.2	chr1	20272018	20275005	1
VWA5B1	chr1	20290919	20354894	1
AL020998.1	chr1	20294211	20323187	-1
LINC01141	chr1	20360579	20431234	-1
AL139254.1	chr1	20412304	20413253	-1
AL139254.2	chr1	20476222	20478937	1
AL139254.3	chr1	20478779	20480397	-1
CAMK2N1	chr1	20482391	20486210	-1
MUL1	chr1	20499448	20508151	-1
RPS4XP4	chr1	20525989	20526751	1
FAM43B	chr1	20552573	20555020	1
CDA	chr1	20589086	20618903	1
PINK1	chr1	20633458	20651511	1
MIR6084	chr1	20633679	20633788	1
PINK1-AS	chr1	20642657	20652193	-1
DDOST	chr1	20651767	20661544	-1
KIF17	chr1	20664014	20718017	-1
AL663074.2	chr1	20692734	20694013	-1
SH2D5	chr1	20719731	20732837	-1
AL663074.1	chr1	20732880	20733952	1
HP1BP3	chr1	20740266	20787323	-1
EIF4G3	chr1	20806292	21176888	-1
RNU7-200P	chr1	20841241	20841302	1
MIR1256	chr1	20988314	20988432	-1
RPS15AP6	chr1	21003550	21003934	-1
AL627311.1	chr1	21073639	21073753	-1
HSPE1P27	chr1	21161475	21162081	1
AL031005.2	chr1	21177054	21178164	1
ECE1	chr1	21217247	21345572	-1
AL031005.1	chr1	21266082	21267251	1
ECE1-AS1	chr1	21293290	21299874	1
PPP1R11P1	chr1	21397987	21398362	1
AL592309.1	chr1	21411460	21413293	-1
AL592309.2	chr1	21415898	21417492	1
NBPF2P	chr1	21424625	21427967	-1
HS6ST1P1	chr1	21428303	21429536	1
CROCCP5	chr1	21434318	21437558	1
NBPF3	chr1	21440128	21485005	1
PFN1P10	chr1	21459756	21460082	-1
ALPL	chr1	21509397	21578410	1
LINC02596	chr1	21586472	21591187	1
RAP1GAP	chr1	21596215	21669363	-1
USP48	chr1	21678298	21783606	-1
AL590103.1	chr1	21768269	21768575	1
LDLRAD2	chr1	21812265	21825225	1
HSPG2	chr1	21822244	21937310	-1
AL590556.1	chr1	21908098	21908580	1
AL590556.2	chr1	21950679	21956871	-1
CELA3B	chr1	21977022	21998642	1
AL590556.3	chr1	21983606	22030617	1
RN7SL386P	chr1	21987481	21987777	1
RNU6-1022P	chr1	21987816	21987919	1
CELA3A	chr1	22001657	22012542	1
RN7SL186P	chr1	22010650	22010946	1
RNU6-776P	chr1	22010985	22011088	1
LINC01635	chr1	22023990	22026048	-1
LINC00339	chr1	22024558	22031223	1
CDC42	chr1	22025511	22101360	1
CDC42-AS1	chr1	22028317	22052927	-1
AL031281.1	chr1	22030527	22030748	1
CDC42-IT1	chr1	22059197	22064199	1
MPHOSPH6P1	chr1	22068340	22068827	-1
WNT4	chr1	22117313	22143969	-1
AL445253.1	chr1	22142850	22157401	1
MIR4418	chr1	22266239	22266300	1
PPIAP34	chr1	22322840	22323331	-1
AL591122.1	chr1	22364630	22366482	-1
ZBTB40	chr1	22428838	22531157	1
ZBTB40-IT1	chr1	22517474	22519708	1
EPHA8	chr1	22563489	22603595	1
MIR6127	chr1	22633258	22633366	-1
C1QA	chr1	22636628	22639678	1
C1QC	chr1	22643633	22648110	1
C1QB	chr1	22652762	22661637	1
EPHB2	chr1	22710839	22921500	1
MIR4684	chr1	22719517	22719598	1
AL512444.1	chr1	22835713	22836849	-1
MIR4253	chr1	22863159	22863226	-1
LACTBL1	chr1	22953043	22965338	-1
TEX46	chr1	23010834	23015852	-1
KDM1A	chr1	23019443	23083689	1
AL031428.1	chr1	23020147	23088058	-1
MIR3115	chr1	23044305	23044372	1
AL031428.2	chr1	23057858	23057934	-1
LUZP1	chr1	23084023	23177808	-1
AL161672.1	chr1	23140325	23141142	1
RNU6-514P	chr1	23162704	23162810	1
RNU6-135P	chr1	23163953	23164053	1
HTR1D	chr1	23191895	23194729	-1
AL109936.2	chr1	23244765	23245224	1
LINC01355	chr1	23281307	23287488	-1
AL109936.8	chr1	23297797	23302866	1
HNRNPR	chr1	23303771	23344336	-1
ZNF436	chr1	23359448	23369836	-1
ZNF436-AS1	chr1	23368997	23371839	1
AL109936.1	chr1	23370254	23370346	1
AL109936.3	chr1	23378380	23379029	-1
TCEA3	chr1	23380909	23424748	-1
AL357134.1	chr1	23410832	23412146	1
ASAP3	chr1	23428563	23484568	-1
E2F2	chr1	23506438	23531233	-1
AL021154.1	chr1	23549139	23550915	-1
ID3	chr1	23557926	23559501	-1
AL450043.1	chr1	23576436	23593621	-1
MDS2	chr1	23581495	23640568	1
AL451000.1	chr1	23670294	23680259	1
RPL11	chr1	23691742	23696835	1
ELOA-AS1	chr1	23706901	23778296	-1
ELOA	chr1	23743155	23762059	1
PITHD1	chr1	23778418	23788232	1
LYPLA2	chr1	23791145	23795539	1
GALE	chr1	23795599	23800781	-1
HMGCL	chr1	23801885	23838620	-1
FUCA1	chr1	23845077	23868294	-1
CNR2	chr1	23870515	23913362	-1
BTBD6P1	chr1	23901471	23902737	-1
AL590609.2	chr1	23907111	23907885	1
MIR378F	chr1	23929070	23929147	1
H3P1	chr1	23949016	23949383	-1
PNRC2	chr1	23956839	23963462	1
SRSF10	chr1	23964347	23980927	-1
AL590609.1	chr1	24007881	24008519	-1
AL591178.1	chr1	24040835	24086799	1
MYOM3	chr1	24056035	24112135	-1
MYOM3-AS1	chr1	24066774	24083565	1
IL22RA1	chr1	24119771	24143140	-1
IFNLR1	chr1	24154168	24187959	-1
LINC02800	chr1	24200240	24211693	1
GRHL3-AS1	chr1	24307556	24321901	-1
GRHL3	chr1	24319357	24364482	1
STPG1	chr1	24356999	24416934	-1
NIPAL3	chr1	24415802	24472976	1
RCAN3AS	chr1	24496254	24535400	-1
RCAN3	chr1	24502351	24541040	1
NCMAP-DT	chr1	24538802	24556024	-1
NCMAP	chr1	24556087	24609328	1
AL445686.1	chr1	24563627	24563974	1
AL445686.2	chr1	24625411	24625513	-1
SRRM1	chr1	24631716	24673281	1
AL445648.1	chr1	24704894	24717596	1
CLIC4	chr1	24745382	24844321	1
RNU6-1208P	chr1	24777873	24777979	-1
RUNX3	chr1	24899511	24965121	-1
MIR6731	chr1	24919345	24919416	-1
AL445471.1	chr1	24961345	24963097	1
AL445471.2	chr1	24968423	24970865	-1
MIR4425	chr1	25023503	25023586	1
LINC02793	chr1	25041136	25047404	1
AL050344.1	chr1	25043707	25113120	-1
IFITM3P7	chr1	25125053	25125454	-1
AL031432.1	chr1	25208139	25209437	1
SYF2	chr1	25222276	25232502	-1
AL031432.4	chr1	25232586	25234775	1
AL031432.5	chr1	25239494	25240253	1
RSRP1	chr1	25242249	25338213	-1
AL031432.3	chr1	25247837	25248321	1
AL031432.2	chr1	25266102	25267136	-1
RHD	chr1	25272393	25330445	1
SDHDP6	chr1	25294164	25294643	-1
AL928711.1	chr1	25336429	25337465	-1
TMEM50A	chr1	25338317	25362361	1
RHCE	chr1	25362249	25430192	-1
AL031284.1	chr1	25398721	25399198	1
MACO1	chr1	25430858	25500209	1
LDLRAP1	chr1	25543606	25568886	1
AL606491.1	chr1	25581478	25590356	1
MAN1C1	chr1	25617468	25786207	1
AL031280.1	chr1	25644544	25659111	-1
SELENON	chr1	25800176	25818221	1
AL020996.2	chr1	25811470	25823744	1
AL020996.1	chr1	25816749	25820797	-1
MTFR1L	chr1	25818640	25832942	1
AUNIP	chr1	25831913	25859458	-1
AL020996.3	chr1	25831913	25832134	-1
AL033528.3	chr1	25859613	25863420	1
PAQR7	chr1	25861210	25871253	-1
AL033528.1	chr1	25877496	25877605	1
STMN1	chr1	25884181	25906991	-1
SNRPFP2	chr1	25887360	25887610	1
AL033528.2	chr1	25888970	25889109	1
MIR3917	chr1	25906362	25906454	-1
PAFAH2	chr1	25959767	25998117	-1
RNU6-110P	chr1	25964197	25964300	1
AL592064.1	chr1	26006006	26006130	1
AL592064.2	chr1	26006216	26006299	1
EXTL1	chr1	26019884	26036464	1
SLC30A2	chr1	26037252	26046118	-1
AL391650.2	chr1	26046665	26049099	1
TRIM63	chr1	26051304	26068436	-1
PDIK1L	chr1	26111165	26125555	1
FAM110D	chr1	26159079	26163962	1
C1orf232	chr1	26164161	26168581	-1
AL391650.1	chr1	26169516	26171831	-1
ZNF593	chr1	26169908	26170873	1
CNKSR1	chr1	26177484	26189884	1
CATSPER4	chr1	26190561	26202968	1
ZPLD2P	chr1	26209741	26229840	1
AL355877.2	chr1	26218581	26220476	-1
CEP85	chr1	26234200	26278808	1
AL355877.1	chr1	26263041	26263398	-1
SH3BGRL3	chr1	26280086	26281522	1
UBXN11	chr1	26281328	26318363	-1
CD52	chr1	26317958	26320523	1
CRYBG2	chr1	26321698	26360080	-1
AL451139.1	chr1	26326688	26327033	1
ZNF683	chr1	26361634	26374522	-1
LIN28A	chr1	26410817	26429728	1
DHDDS	chr1	26432282	26471306	1
AL513365.1	chr1	26454653	26455187	-1
DHDDS-AS1	chr1	26462756	26468014	-1
HMGN2	chr1	26472440	26476642	1
DPPA2P2	chr1	26519354	26520250	-1
RPS6KA1	chr1	26529761	26575030	1
MIR1976	chr1	26554542	26554593	1
RN7SL679P	chr1	26593243	26593546	-1
AL627313.2	chr1	26593940	26594041	-1
RNU7-29P	chr1	26602369	26602432	-1
AL627313.1	chr1	26640377	26640614	-1
AL627082.2	chr1	26642286	26642389	-1
AL627082.1	chr1	26647447	26647681	1
AL512408.1	chr1	26692132	26694131	-1
ARID1A	chr1	26693236	26782104	1
PIGV	chr1	26787054	26800659	1
RN7SL165P	chr1	26814822	26815112	1
AL034380.2	chr1	26817300	26817476	1
ZDHHC18	chr1	26826688	26857604	1
SFN	chr1	26863149	26864456	1
GPN2	chr1	26876132	26890283	-1
AL034380.1	chr1	26876133	26878245	1
GPATCH3	chr1	26890488	26900467	-1
NUDC	chr1	26900238	26946871	1
NR0B2	chr1	26911489	26913975	-1
KDF1	chr1	26949562	26960468	-1
RPL12P13	chr1	26980165	26980975	1
AL356390.1	chr1	26983628	26984024	1
OSTCP2	chr1	26985897	26986340	-1
TRNP1	chr1	26993692	27000886	1
TENT5B	chr1	27005020	27012850	-1
SLC9A1	chr1	27098809	27166981	-1
AL590640.2	chr1	27176751	27177277	1
CHCHD3P3	chr1	27200834	27201473	-1
NPM1P39	chr1	27206930	27207796	1
SNRPEP7	chr1	27211265	27211484	1
AL590640.1	chr1	27229106	27234352	-1
WDTC1	chr1	27234632	27308636	1
AL590640.3	chr1	27255464	27255567	-1
FO393419.3	chr1	27311240	27311838	1
TMEM222	chr1	27322145	27336400	1
RNU6-48P	chr1	27325219	27325325	1
ACTG1P20	chr1	27325329	27325796	1
SYTL1	chr1	27342020	27353937	1
MAP3K6	chr1	27354067	27366961	-1
FCN3	chr1	27369112	27374824	-1
CD164L2	chr1	27379176	27383333	-1
FO393419.1	chr1	27389468	27390145	1
GPR3	chr1	27392622	27395814	1
WASF2	chr1	27404230	27490167	-1
FO393419.2	chr1	27457198	27459582	1
BX293535.1	chr1	27525805	27530561	1
AHDC1	chr1	27534035	27604431	-1
FGR	chr1	27612064	27635185	-1
AL031729.1	chr1	27649419	27649610	1
LINC02574	chr1	27660328	27662722	-1
IFI6	chr1	27666064	27672198	-1
AL445490.1	chr1	27669468	27703063	1
RNU6-949P	chr1	27675603	27675709	-1
CHMP1AP1	chr1	27686810	27687471	-1
RNU6-424P	chr1	27693731	27693835	1
AL020997.5	chr1	27724822	27725756	-1
FAM76A	chr1	27725979	27763122	1
AL020997.1	chr1	27739091	27739439	1
RPEP3	chr1	27739954	27740629	1
STX12	chr1	27773219	27824443	1
AL020997.2	chr1	27773858	27774041	1
AL020997.3	chr1	27819983	27820341	1
RNU6-1245P	chr1	27824538	27824643	1
AL020997.4	chr1	27827812	27831209	-1
PPP1R8	chr1	27830782	27851676	1
SCARNA1	chr1	27834401	27834566	1
THEMIS2	chr1	27872543	27886685	1
RPA2	chr1	27891524	27914746	-1
SMPDL3B	chr1	27935000	27959157	1
AL512288.1	chr1	27938875	27960193	-1
XKR8	chr1	27959973	27968093	1
EYA3	chr1	27970344	28088637	-1
AL512288.2	chr1	27990158	27990524	-1
RN7SL559P	chr1	28031884	28032180	-1
SPCS2P4	chr1	28095742	28096422	-1
AL137792.2	chr1	28109739	28110298	1
AL137792.1	chr1	28120449	28121321	-1
RNU6-176P	chr1	28142737	28142841	-1
PTAFR	chr1	28147166	28193936	-1
DNAJC8	chr1	28199456	28233029	-1
ATP5IF1	chr1	28236109	28246906	1
AL353622.1	chr1	28239509	28241453	-1
AL353622.2	chr1	28247144	28247568	1
SESN2	chr1	28259518	28282491	1
MED18	chr1	28329002	28335965	1
PHACTR4	chr1	28369582	28500364	1
CR589951.1	chr1	28422555	28422655	-1
CR391992.1	chr1	28453541	28453934	1
RNU6ATAC27P	chr1	28481362	28481480	1
RCC1	chr1	28505943	28539300	1
SNHG3	chr1	28505980	28510892	1
SNORA73A	chr1	28507366	28507571	1
SNORA73B	chr1	28508559	28508762	1
PRDX3P2	chr1	28526318	28527227	-1
AL513497.1	chr1	28544460	28546542	1
TRNAU1AP	chr1	28553085	28578545	1
SNHG12	chr1	28578538	28583132	-1
SNORD99	chr1	28578749	28578822	-1
SNORA61	chr1	28579764	28579893	-1
SNORA44	chr1	28580381	28580512	-1
SNORA16A	chr1	28580920	28581054	-1
TAF12	chr1	28589323	28643085	-1
RAB42	chr1	28592200	28595443	1
LINC01715	chr1	28643228	28648581	1
RNU11	chr1	28648600	28648733	1
AL360012.1	chr1	28648600	28648730	1
GMEB1	chr1	28668732	28719353	1
AL645729.1	chr1	28689665	28689794	1
YTHDF2	chr1	28736621	28769775	1
OPRD1	chr1	28812142	28871267	1
AL009181.2	chr1	28870483	28877336	-1
AL009181.1	chr1	28881726	28881835	-1
EPB41	chr1	28887091	29120046	1
AL138785.2	chr1	28982278	28982608	-1
AL138785.1	chr1	28985710	28985810	1
AL138785.3	chr1	29041199	29041480	1
TMEM200B	chr1	29119429	29123903	-1
AL357500.1	chr1	29144494	29146994	-1
SRSF4	chr1	29147743	29181900	-1
AL357500.2	chr1	29171285	29171453	-1
MECR	chr1	29192657	29230942	-1
AL590729.1	chr1	29223933	29224816	1
PTPRU	chr1	29236516	29326813	1
LINC01756	chr1	29329620	29350114	-1
AL671862.1	chr1	29488193	29496893	-1
AC092265.1	chr1	29708851	29709547	-1
AL645944.2	chr1	29755175	29790597	1
AL645944.1	chr1	29904865	29905357	-1
LINC01648	chr1	30013952	30037612	-1
AL137076.1	chr1	30140263	30141607	1
AL021921.1	chr1	30226523	30226615	1
AL161638.2	chr1	30409560	30411638	-1
AL161638.1	chr1	30415825	30421108	1
MATN1	chr1	30711277	30723585	-1
MATN1-AS1	chr1	30718504	30726827	1
AL137857.1	chr1	30731693	30733427	1
LAPTM5	chr1	30732469	30757774	-1
MIR4420	chr1	30739156	30739232	-1
AL137027.1	chr1	30810378	30815553	-1
LINC01778	chr1	30824217	30834864	1
RN7SKP91	chr1	30843823	30844110	1
AL445235.1	chr1	30858158	30860254	1
SDC3	chr1	30869466	30908758	-1
RN7SL371P	chr1	30918469	30918735	-1
PUM1	chr1	30931506	31065991	-1
AL356320.2	chr1	31036734	31037240	1
AL356320.1	chr1	31050872	31051034	1
SELENOWP1	chr1	31094987	31095558	-1
AC114495.1	chr1	31108188	31108623	-1
NKAIN1	chr1	31179745	31239887	-1
SNRNP40	chr1	31259568	31296788	-1
AC114495.2	chr1	31263245	31263681	-1
ZCCHC17	chr1	31296982	31364953	1
AL451070.1	chr1	31333067	31346799	-1
FABP3	chr1	31365253	31376850	-1
SERINC2	chr1	31409565	31434680	1
AC209007.1	chr1	31487589	31488930	-1
RNU6-40P	chr1	31497577	31497683	-1
LDC1P	chr1	31500085	31509648	1
AC209007.2	chr1	31503631	31503744	-1
LINC01226	chr1	31506226	31583306	1
AC114488.1	chr1	31571585	31577898	-1
TINAGL1	chr1	31576485	31587686	1
HCRTR1	chr1	31617686	31632518	1
PEF1	chr1	31629866	31644896	-1
PEF1-AS1	chr1	31644049	31660162	1
AC114488.2	chr1	31644694	31649371	1
COL16A1	chr1	31652263	31704319	-1
ADGRB2	chr1	31727117	31764893	-1
MIR4254	chr1	31758660	31758735	-1
AL354919.2	chr1	31789130	31791322	1
SPOCD1	chr1	31790422	31816051	-1
AL354919.1	chr1	31842019	31855568	-1
AL136115.2	chr1	31851913	31921841	-1
PTP4A2	chr1	31906421	31944856	-1
AL136115.1	chr1	31933020	31933975	1
AL136115.3	chr1	31972189	31987034	-1
KHDRBS1	chr1	32013868	32060850	1
AL445248.1	chr1	32052291	32073474	-1
TMEM39B	chr1	32072031	32102866	1
MIR5585	chr1	32086949	32087007	1
AL445248.2	chr1	32087523	32087813	-1
KPNA6	chr1	32108056	32176563	1
AL049795.2	chr1	32170733	32176568	1
TXLNA	chr1	32179675	32198285	1
CCDC28B	chr1	32200386	32205387	1
AL049795.1	chr1	32204769	32206814	-1
IQCC	chr1	32205661	32208687	1
DCDC2B	chr1	32209094	32216196	1
TMEM234	chr1	32214472	32222359	-1
EIF3I	chr1	32221928	32231604	1
MTMR9LP	chr1	32231658	32241620	-1
FAM167B	chr1	32247222	32248856	1
LCK	chr1	32251239	32286165	1
AL121991.1	chr1	32269338	32269597	-1
AL109945.2	chr1	32286452	32286561	-1
HDAC1	chr1	32292083	32333635	1
MARCKSL1	chr1	32333839	32336233	-1
AL109945.1	chr1	32349194	32350663	-1
TSSK3	chr1	32351521	32364312	1
FAM229A	chr1	32361270	32364278	-1
BSDC1	chr1	32365103	32394731	-1
GAPDHP20	chr1	32402109	32403115	-1
AL356986.1	chr1	32421979	32422319	1
LRRC37A12P	chr1	32423214	32426789	-1
RN7SL122P	chr1	32457835	32458135	1
AL033529.1	chr1	32465057	32600792	1
ZBTB8B	chr1	32465072	32496686	1
ZBTB8A	chr1	32539427	32605941	1
ZBTB8OS	chr1	32600172	32650903	-1
AC114489.1	chr1	32639951	32640052	1
RBBP4	chr1	32651142	32686211	1
SYNC	chr1	32679906	32703596	-1
AC114489.2	chr1	32717734	32725237	-1
KIAA1522	chr1	32741830	32774970	1
YARS1	chr1	32775237	32818153	-1
S100PBP	chr1	32816767	32858875	1
FNDC5	chr1	32862268	32872482	-1
HPCA	chr1	32885994	32898441	1
TMEM54	chr1	32894594	32901438	-1
AL031602.2	chr1	32925454	32951638	1
RNF19B	chr1	32936445	32964685	-1
AL031602.1	chr1	32973553	32974463	1
AL355864.1	chr1	32979947	32980472	1
AL355864.2	chr1	32986952	32988233	1
AL020995.1	chr1	32987075	33032469	1
AK2	chr1	33007940	33080996	-1
AL020995.2	chr1	33029232	33029576	-1
AZIN2	chr1	33081104	33123492	1
AL662907.1	chr1	33141871	33143230	-1
TRIM62	chr1	33145399	33182059	-1
AL662907.2	chr1	33162851	33166298	1
AL662907.3	chr1	33194788	33200353	1
ZNF362	chr1	33256492	33300719	1
AL513327.2	chr1	33261212	33261680	1
A3GALT2	chr1	33306766	33321098	-1
AL513327.1	chr1	33307348	33349245	1
PHC2	chr1	33323623	33431052	-1
MIR3605	chr1	33332393	33332492	-1
RN7SKP16	chr1	33336566	33336864	-1
PHC2-AS1	chr1	33350352	33363245	1
TLR12P	chr1	33466249	33468954	1
ZSCAN20	chr1	33472645	33496507	1
AC115285.1	chr1	33512008	33512743	-1
CSMD2	chr1	33513999	34165842	-1
HSPD1P14	chr1	33838523	33840140	1
HMGB4	chr1	33860475	33864791	1
CSMD2-AS1	chr1	33868953	33893726	1
RNA5SP42	chr1	34112949	34113063	1
C1orf94	chr1	34166883	34219131	1
AC115286.1	chr1	34276859	34277292	-1
AC099565.1	chr1	34640157	34685732	-1
MIR552	chr1	34669599	34669694	-1
SMIM12	chr1	34712737	34859755	-1
GJB5	chr1	34755047	34758512	1
GJB4	chr1	34759740	34762327	1
AL121988.1	chr1	34761426	34788097	-1
GJB3	chr1	34781214	34786369	1
GJA4	chr1	34792999	34795747	1
AL122010.1	chr1	34850694	34851555	1
DLGAP3	chr1	34865436	34929650	-1
AC114490.3	chr1	34974356	34985313	-1
AC114490.1	chr1	34975699	34978706	-1
AC114490.2	chr1	34981533	35031741	-1
TMEM35B	chr1	34981535	34985353	-1
ZMYM6	chr1	34986165	35031945	-1
ZMYM1	chr1	35032172	35115859	1
RPL12P45	chr1	35053468	35059271	1
EFCAB14P1	chr1	35122022	35122484	1
AL590434.2	chr1	35141515	35146435	-1
SFPQ	chr1	35176378	35193145	-1
AL590434.1	chr1	35195969	35196062	1
ZMYM4	chr1	35268709	35422058	1
RN7SL503P	chr1	35292196	35292498	-1
AL160000.1	chr1	35310274	35310425	1
RPL5P4	chr1	35350722	35351607	1
ZMYM4-AS1	chr1	35358822	35366077	-1
AL356362.1	chr1	35399997	35400319	1
KIAA0319L	chr1	35433492	35557950	-1
AC004865.1	chr1	35509742	35511438	1
NCDN	chr1	35557473	35567274	1
AC004865.2	chr1	35569813	35577729	-1
TFAP2E	chr1	35573314	35595328	1
PSMB2	chr1	35599541	35641526	-1
C1orf216	chr1	35713877	35718894	-1
CLSPN	chr1	35720218	35769978	-1
AL354864.1	chr1	35739389	35743576	1
AGO4	chr1	35808016	35857890	1
AGO1	chr1	35869808	35930532	1
CFAP97P1	chr1	35873270	35873752	-1
AL139286.2	chr1	35908980	35910872	-1
AL139286.1	chr1	35929720	35930115	-1
AGO3	chr1	35930718	36072500	1
AL138787.2	chr1	35992109	36013630	-1
AL138787.1	chr1	36080066	36084026	-1
TEKT2	chr1	36084094	36088275	1
ADPRS	chr1	36088892	36093932	1
COL8A2	chr1	36095239	36125222	-1
TRAPPC3	chr1	36136570	36156053	-1
MAP7D1	chr1	36155579	36180849	1
RN7SL131P	chr1	36191915	36192170	1
THRAP3	chr1	36224432	36305357	1
UBE2V2P4	chr1	36241898	36242156	-1
SH3D21	chr1	36306368	36329340	1
EVA1B	chr1	36322031	36324154	-1
AL591845.1	chr1	36329630	36335406	1
STK40	chr1	36339624	36385924	-1
LSM10	chr1	36391238	36397908	-1
RNU4-27P	chr1	36402721	36402859	-1
OSCP1	chr1	36415827	36450451	-1
SNORA63C	chr1	36418450	36418578	-1
MRPS15	chr1	36455718	36464384	-1
CSF3R	chr1	36466043	36483278	-1
FTLP18	chr1	36630335	36630857	1
AL596257.1	chr1	36703953	36710582	1
AC117945.2	chr1	36768122	36769725	-1
AC117945.1	chr1	36769812	36775768	1
GRIK3	chr1	36795527	37034515	-1
AL031430.1	chr1	37133489	37136146	1
AL353604.1	chr1	37154761	37325100	-1
MIR4255	chr1	37161563	37161634	1
RNU6-636P	chr1	37203610	37203716	1
RNA5SP43	chr1	37264677	37264786	-1
RPS29P6	chr1	37330852	37330996	1
LINC01137	chr1	37350934	37474411	-1
ZC3H12A	chr1	37474580	37484377	1
MIR6732	chr1	37480230	37480289	1
MEAF6	chr1	37492575	37514774	-1
MIR5581	chr1	37500935	37500994	-1
SNIP1	chr1	37534449	37554293	-1
FTH1P1	chr1	37544763	37545294	1
AL034379.1	chr1	37556247	37556499	1
DNALI1	chr1	37556919	37566857	1
GNL2	chr1	37566816	37595937	-1
AL513220.1	chr1	37596126	37607336	1
RSPO1	chr1	37611350	37634892	-1
C1orf109	chr1	37681570	37692249	-1
CDCA8	chr1	37692481	37709719	1
EPHA10	chr1	37713880	37765133	-1
AC104336.1	chr1	37737955	37738054	-1
ACTN4P2	chr1	37776670	37779418	1
AL929472.1	chr1	37782457	37782885	-1
MANEAL	chr1	37793802	37801137	1
AL929472.3	chr1	37799720	37800879	-1
YRDC	chr1	37802945	37808208	-1
C1orf122	chr1	37806979	37809454	1
MTF1	chr1	37809574	37859592	-1
AL929472.4	chr1	37840986	37841676	1
AL929472.2	chr1	37860697	37861580	1
INPP5B	chr1	37860697	37947057	-1
AL929472.5	chr1	37884237	37884317	1
RNU6-584P	chr1	37885023	37885117	1
AL603790.1	chr1	37953508	37953780	1
SF3A3	chr1	37956975	37990075	-1
RNU6-510P	chr1	37991462	37991569	1
FHL3	chr1	37996770	38005606	-1
UTP11	chr1	38009258	38024820	1
POU3F1	chr1	38043829	38046793	-1
MIR3659HG	chr1	38047314	38119025	1
AL139158.1	chr1	38080572	38080911	-1
MIR3659	chr1	38089231	38089329	1
LINC02786	chr1	38129464	38140593	-1
AL390839.1	chr1	38149544	38162545	1
AL390839.2	chr1	38193619	38210340	1
LINC01343	chr1	38209034	38214806	-1
AL513479.1	chr1	38383838	38384422	-1
RNU6-753P	chr1	38396659	38396765	1
LINC01685	chr1	38474825	38516520	1
HSPA5P1	chr1	38708931	38710890	1
AL354702.1	chr1	38754216	38815979	-1
RRAGC	chr1	38838198	38859772	-1
AL139260.2	chr1	38839333	38874494	-1
AL139260.1	chr1	38859912	38965038	1
MYCBP	chr1	38862493	38873368	-1
AL139260.3	chr1	38864501	38881617	-1
GJA9	chr1	38874069	38881587	-1
RHBDL2	chr1	38885807	38941830	-1
RNU6-605P	chr1	38926870	38926977	1
AL714019.1	chr1	38950825	38950925	-1
EIF1P2	chr1	38958275	38958925	-1
AKIRIN1	chr1	38991276	39006059	1
NDUFS5	chr1	39026318	39034636	1
MACF1	chr1	39081316	39487177	1
RNU6-608P	chr1	39120940	39121043	-1
RNA5SP44	chr1	39154164	39154296	-1
AL442071.2	chr1	39226670	39238620	-1
AL442071.1	chr1	39249838	39257649	-1
HSPE1P8	chr1	39304294	39304898	-1
BMP8A	chr1	39491636	39529869	1
OXCT2P1	chr1	39514956	39516490	1
PPIEL	chr1	39522280	39559671	-1
PABPC4	chr1	39560816	39576790	-1
PABPC4-AS1	chr1	39565052	39573860	1
SNORA55	chr1	39567374	39567508	-1
HEYL	chr1	39623435	39639643	-1
AL035404.2	chr1	39633416	39633903	1
NT5C1A	chr1	39659121	39672038	-1
HPCAL4	chr1	39678648	39691485	-1
PPIE	chr1	39692182	39763914	1
AL035404.1	chr1	39718028	39718595	1
RNU7-121P	chr1	39723566	39723627	-1
BMP8B	chr1	39757182	39788865	-1
OXCT2	chr1	39769523	39771348	-1
BMP8B-AS1	chr1	39779969	39781418	1
AL033527.3	chr1	39788976	39790171	1
AL033527.2	chr1	39795843	39795996	-1
AL033527.4	chr1	39799422	39809450	1
LINC02811	chr1	39801414	39817460	-1
TRIT1	chr1	39838110	39883511	-1
AL033527.1	chr1	39881566	39881678	-1
MYCL	chr1	39895426	39902256	-1
MYCL-AS1	chr1	39897745	39899098	1
AL663070.1	chr1	39944890	39944998	-1
MFSD2A	chr1	39955112	39969968	1
AL663070.2	chr1	39962680	39963404	1
CAP1	chr1	40040233	40072649	1
PPT1	chr1	40071461	40097727	-1
OAZ1P1	chr1	40132764	40133448	1
RLF	chr1	40161387	40240921	1
RNU6-1237P	chr1	40177843	40177949	1
TMCO2	chr1	40245947	40251684	1
AL050341.2	chr1	40256427	40257967	-1
ZMPSTE24	chr1	40258236	40294180	1
AL050341.1	chr1	40262672	40262984	-1
COL9A2	chr1	40300489	40317813	-1
AL031985.2	chr1	40333078	40333557	-1
SMAP2	chr1	40344850	40423326	1
AL031985.1	chr1	40364766	40365183	1
AL031985.4	chr1	40436199	40450039	-1
ZFP69B	chr1	40450102	40463718	1
AL031985.3	chr1	40464319	40466767	1
AL603839.4	chr1	40473055	40474059	1
ZFP69	chr1	40477290	40496343	1
AL603839.3	chr1	40493157	40508661	-1
EXO5	chr1	40508741	40516556	1
AL603839.1	chr1	40514461	40515057	-1
AL603839.2	chr1	40515754	40517174	-1
ZNF684	chr1	40531573	40548167	1
AL356379.2	chr1	40559666	40584335	-1
AL356379.1	chr1	40563534	40563659	1
GTF2F2P2	chr1	40593633	40594353	-1
RIMS3	chr1	40620680	40665682	-1
AL031289.2	chr1	40659848	40667480	1
AL031289.1	chr1	40669089	40687588	-1
