geneid	chr	s1	s2	strand
UBXN10	chr1	20512578	20522541	1
RP3-340N1.6	chr1	20569588	20571148	1
VWA5B1	chr1	20617412	20681387	1
RP4-745E8.2	chr1	20620704	20649680	-1
LINC01141	chr1	20687072	20757727	-1
RP4-749H3.2	chr1	20738797	20739746	-1
CAMK2N1	chr1	20808884	20812713	-1
MUL1	chr1	20825943	20834654	-1
RPS4XP4	chr1	20852482	20853244	1
FAM43B	chr1	20878932	20881512	1
CDA	chr1	20915441	20945401	1
PINK1	chr1	20959948	20978004	1
PINK1-AS	chr1	20969150	20978686	-1
AL391357.1	chr1	20976856	20977207	-1
DDOST	chr1	20978270	20988000	-1
KIF17	chr1	20990507	21044510	-1
RP5-930J4.5	chr1	21019227	21020506	-1
SH2D5	chr1	21046225	21059330	-1
RP5-930J4.2	chr1	21059373	21060445	1
HP1BP3	chr1	21069154	21113816	-1
RP5-930J4.4	chr1	21069480	21070455	1
EIF4G3	chr1	21132963	21503377	-1
RNU7-200P	chr1	21167734	21167795	1
MIR1256	chr1	21314807	21314925	-1
RPS15AP6	chr1	21330043	21330427	-1
RP11-487E1.2	chr1	21400132	21400246	-1
HSPE1P27	chr1	21487968	21488574	1
AL031005.1	chr1	21503059	21503122	-1
ECE1	chr1	21543740	21671997	-1
RP3-329E20.2	chr1	21592575	21593744	1
RP5-1071N3.1	chr1	21619783	21626267	1
PPP1R11P1	chr1	21724480	21724855	1
RP11-293F5.8	chr1	21737953	21739786	-1
RP11-293F5.1	chr1	21742391	21743985	1
NBPF2P	chr1	21751118	21754460	-1
HS6ST1P1	chr1	21754796	21756030	1
CROCCP5	chr1	21760811	21764051	1
NBPF3	chr1	21766621	21811498	1
PFN1P10	chr1	21786249	21786575	-1
ALPL	chr1	21835858	21904905	1
RP11-63N8.3	chr1	21912965	21917680	1
AL359815.1	chr1	21918904	21919041	-1
RAP1GAP	chr1	21922708	21995801	-1
USP48	chr1	22004791	22110099	-1
RP11-132G19.3	chr1	22094762	22095068	1
LDLRAD2	chr1	22138758	22151714	1
HSPG2	chr1	22148738	22263790	-1
RP11-26H16.1	chr1	22234591	22235073	1
CELA3B	chr1	22303514	22325135	1
RN7SL421P	chr1	22305444	22305729	-1
RN7SL386P	chr1	22313974	22314268	1
RNU6-1022P	chr1	22314309	22314412	1
CELA3A	chr1	22328149	22339032	1
RN7SL768P	chr1	22330078	22330361	-1
RN7SL186P	chr1	22337143	22337437	1
RNU6-776P	chr1	22337478	22337581	1
RP1-224A6.3	chr1	22350487	22351461	-1
LINC00339	chr1	22351681	22357716	1
CDC42	chr1	22379120	22419437	1
CDC42-IT1	chr1	22385690	22390692	1
RP1-224A6.8	chr1	22394833	22395320	-1
RP1-224A6.9	chr1	22427106	22427853	1
WNT4	chr1	22443798	22470462	-1
MIR4418	chr1	22592732	22592793	1
RP11-415K20.1	chr1	22649333	22649824	-1
ZBTB40	chr1	22778344	22857650	1
ZBTB40-IT1	chr1	22843967	22846201	1
EPHA8	chr1	22890057	22930087	1
C1QA	chr1	22962999	22966101	1
C1QC	chr1	22970123	22974603	1
C1QB	chr1	22979255	22988031	1
EPHB2	chr1	23037332	23241818	1
MIR4684	chr1	23046010	23046091	1
AL611946.1	chr1	23075310	23075404	-1
RP11-69E9.1	chr1	23162206	23163342	-1
MIR4253	chr1	23189652	23189719	-1
RP1-74M1.3	chr1	23243175	23247993	1
LACTBL1	chr1	23279536	23291831	-1
C1orf234	chr1	23337327	23342343	-1
KDM1A	chr1	23345941	23410182	1
RP1-184J9.2	chr1	23346640	23414551	-1
MIR3115	chr1	23370798	23370865	1
MIR4419A	chr1	23384351	23384427	-1
LUZP1	chr1	23410516	23504301	-1
RP5-979D14.1	chr1	23466818	23467635	1
RNU6-514P	chr1	23489197	23489303	1
RNU6-135P	chr1	23490446	23490546	1
HTR1D	chr1	23516993	23521222	-1
RP5-1057J7.1	chr1	23571258	23571717	1
RP5-1057J7.6	chr1	23607802	23613245	-1
HNRNPR	chr1	23630264	23670829	-1
ZNF436	chr1	23685941	23695935	-1
C1orf213	chr1	23695490	23698332	1
RP5-1057J7.7	chr1	23704873	23705522	-1
TCEA3	chr1	23707554	23751233	-1
RP4-654C18.1	chr1	23737325	23738639	1
ASAP3	chr1	23755056	23811061	-1
E2F2	chr1	23832922	23857712	-1
RP1-150O5.3	chr1	23875630	23877406	-1
ID3	chr1	23884409	23886285	-1
MDS2	chr1	23907985	23967058	1
RP11-223J15.2	chr1	23996784	24006749	1
RPL11	chr1	24018269	24022915	1
RP5-886K2.1	chr1	24032291	24033424	-1
RN7SL532P	chr1	24063100	24063380	-1
TCEB3	chr1	24069645	24088549	1
RP5-886K2.3	chr1	24086872	24104777	-1
PITHD1	chr1	24104895	24114722	1
LYPLA2	chr1	24117460	24122029	1
GALE	chr1	24122089	24127271	-1
HMGCL	chr1	24128375	24165110	-1
FUCA1	chr1	24171567	24194784	-1
CNR2	chr1	24197016	24285549	-1
RN7SL24P	chr1	24208284	24208575	-1
RP11-4M23.2	chr1	24227961	24229227	-1
RP11-4M23.3	chr1	24233601	24234375	1
MIR378F	chr1	24255560	24255637	1
RP11-4M23.4	chr1	24275506	24275873	-1
PNRC2	chr1	24285599	24289952	1
SRSF10	chr1	24291294	24307417	-1
RP11-4M23.7	chr1	24334371	24335009	-1
RP11-293P20.2	chr1	24367325	24413289	1
MYOM3	chr1	24382525	24438665	-1
RP11-293P20.4	chr1	24393264	24410055	1
IL22RA1	chr1	24446261	24469611	-1
IFNLR1	chr1	24480647	24514449	-1
RP11-10N16.2	chr1	24526730	24538183	1
AL590683.1	chr1	24554407	24554520	1
AL590683.2	chr1	24606257	24606345	-1
RP11-10N16.3	chr1	24634046	24648391	-1
GRHL3	chr1	24645812	24690972	1
STPG1	chr1	24683489	24743424	-1
NIPAL3	chr1	24742284	24799466	1
RCAN3	chr1	24829387	24867530	1
RN7SL857P	chr1	24855945	24856204	-1
RP4-594I10.3	chr1	24865292	24882515	-1
NCMAP	chr1	24882602	24935819	1
RP11-496D1.2	chr1	24890118	24890465	1
SRRM1	chr1	24958207	24999758	1
CLIC4	chr1	25071848	25170815	1
RNU6-1208P	chr1	25104364	25104470	-1
RUNX3	chr1	25226002	25291612	-1
RP11-84D1.1	chr1	25287836	25289588	1
RP11-84D1.2	chr1	25294914	25297356	-1
MIR4425	chr1	25349994	25350077	1
RP4-799D16.1	chr1	25370198	25439611	-1
RP4-781L3.1	chr1	25451544	25451945	-1
RP4-706G24.1	chr1	25534630	25535360	1
SYF2	chr1	25549170	25558993	-1
C1orf63	chr1	25568728	25664704	-1
RP3-465N24.6	chr1	25574328	25574812	1
RP3-465N24.5	chr1	25592593	25593627	-1
RHD	chr1	25598884	25656936	1
SDHDP6	chr1	25620655	25621134	-1
RP11-335G20.7	chr1	25662920	25663956	-1
TMEM50A	chr1	25664408	25688852	1
RNU6-1171P	chr1	25667462	25667525	1
RHCE	chr1	25688740	25756683	-1
RP3-469D22.1	chr1	25725203	25725771	1
AL031284.1	chr1	25732722	25732780	1
TMEM57	chr1	25757388	25826700	1
LDLRAP1	chr1	25870071	25895377	1
RP11-70P17.1	chr1	25907969	25916847	1
MAN1C1	chr1	25943959	26112698	1
RP1-187B23.1	chr1	25971035	25985602	-1
SEPN1	chr1	26126667	26144713	1
RP1-317E23.6	chr1	26137961	26150235	1
RP1-317E23.3	chr1	26143240	26146263	-1
MTFR1L	chr1	26145131	26159432	1
AL020996.1	chr1	26145212	26147288	-1
RP1-317E23.7	chr1	26158404	26158625	-1
AUNIP	chr1	26158414	26185903	-1
RP1-125I3.2	chr1	26186104	26189911	1
PAQR7	chr1	26187701	26197744	-1
STMN1	chr1	26210672	26233482	-1
SNRPFP2	chr1	26213851	26214101	1
RP1-125I3.4	chr1	26215461	26215600	1
MIR3917	chr1	26232853	26232945	-1
AL033528.1	chr1	26238240	26238313	1
PAFAH2	chr1	26286258	26324648	-1
RNU6-110P	chr1	26290688	26290791	1
SCARNA17	chr1	26332497	26332621	1
SCARNA18	chr1	26332707	26332790	1
EXTL1	chr1	26346375	26362955	1
SLC30A2	chr1	26363743	26372624	-1
TRIM63	chr1	26377795	26394927	-1
AL391650.1	chr1	26398069	26398168	1
PDIK1L	chr1	26437664	26452034	1
FAM110D	chr1	26485511	26489119	1
ZNF593	chr1	26496362	26498551	1
RP11-96L14.7	chr1	26496438	26498312	-1
CNKSR1	chr1	26503894	26516377	1
CATSPER4	chr1	26517052	26529459	1
RP11-231P20.2	chr1	26536232	26556331	1
CEP85	chr1	26560691	26605299	1
RP11-231P20.5	chr1	26589532	26589889	-1
SH3BGRL3	chr1	26605667	26608007	1
UBXN11	chr1	26607819	26644854	-1
CD52	chr1	26644448	26647014	1
AIM1L	chr1	26648350	26680621	-1
RP11-569G9.7	chr1	26653179	26653524	1
RN7SL490P	chr1	26674956	26675210	-1
ZNF683	chr1	26688125	26701013	-1
LIN28A	chr1	26737269	26756213	1
DHDDS	chr1	26758773	26797785	1
RP3-476K8.4	chr1	26781144	26781678	-1
RP3-476K8.3	chr1	26789247	26793773	-1
HMGN2	chr1	26798941	26802463	1
DPPA2P2	chr1	26845845	26846741	-1
RPS6KA1	chr1	26856252	26901521	1
MIR1976	chr1	26881033	26881084	1
RN7SL679P	chr1	26919737	26920037	-1
RP11-492M19.3	chr1	26966868	26967105	-1
RP4-785J1.1	chr1	26973938	26974172	1
RP5-968P14.2	chr1	27018623	27020622	-1
ARID1A	chr1	27022524	27108595	1
RN7SL501P	chr1	27090115	27090393	1
PIGV	chr1	27113963	27124889	1
RN7SL165P	chr1	27141313	27141601	1
ZDHHC18	chr1	27153201	27184093	1
SFN	chr1	27189633	27190947	1
RP1-50O24.6	chr1	27202624	27204736	1
GPN2	chr1	27202624	27216788	-1
GPATCH3	chr1	27216979	27226957	-1
NUDC	chr1	27226729	27273353	1
NR0B2	chr1	27237980	27240457	-1
C1orf172	chr1	27276053	27286897	-1
RP11-344H11.4	chr1	27306656	27307466	1
RP11-344H11.5	chr1	27310119	27310515	1
OSTCP2	chr1	27312388	27312831	-1
TRNP1	chr1	27320198	27327389	1
FAM46B	chr1	27331511	27339327	-1
SLC9A1	chr1	27425306	27493472	-1
RP11-40H20.5	chr1	27503242	27503768	1
CHCHD3P3	chr1	27527325	27527964	-1
NPM1P39	chr1	27533421	27534287	1
SNRPEP7	chr1	27537756	27537975	1
RP11-40H20.4	chr1	27555597	27560843	-1
WDTC1	chr1	27561007	27635110	1
RP11-4K3__A.3	chr1	27637731	27638329	1
TMEM222	chr1	27648651	27662891	1
RNU6-48P	chr1	27651710	27651816	1
RP11-4K3__A.5	chr1	27651820	27652287	1
SYTL1	chr1	27668513	27680421	1
MAP3K6	chr1	27681675	27693383	-1
FCN3	chr1	27695603	27701315	-1
CD164L2	chr1	27705666	27709870	-1
RP1-144C9.2	chr1	27715972	27716649	1
GPR3	chr1	27719148	27722318	1
WASF2	chr1	27730730	27816669	-1
RP4-752I6.1	chr1	27783709	27786093	1
RP1-159A19.4	chr1	27852316	27857072	1
AHDC1	chr1	27860546	27930942	-1
FGR	chr1	27938575	27961788	-1
RP1-159A19.3	chr1	27975930	27976121	1
RP11-288L9.1	chr1	27986839	27989233	-1
IFI6	chr1	27992572	27998729	-1
RP11-288L9.4	chr1	27995979	27996787	1
RNU6-949P	chr1	28002114	28002220	-1
CHMP1AP1	chr1	28013321	28013982	-1
RNU6-424P	chr1	28020242	28020346	1
FAM76A	chr1	28052490	28089633	1
RP3-426I6.2	chr1	28065602	28065950	1
RPEP3	chr1	28066465	28067140	1
STX12	chr1	28099694	28150963	1
RP3-426I6.5	chr1	28100369	28100552	1
RP3-426I6.6	chr1	28146494	28146852	1
RNU6-1245P	chr1	28151049	28151154	1
PPP1R8	chr1	28157289	28178187	1
SCARNA1	chr1	28160912	28161077	1
AL109927.1	chr1	28177085	28177255	-1
THEMIS2	chr1	28199055	28213196	1
RPA2	chr1	28218035	28241257	-1
SMPDL3B	chr1	28261504	28285668	1
RP11-460I13.2	chr1	28265386	28286704	-1
XKR8	chr1	28285973	28294607	1
EYA3	chr1	28296855	28415207	-1
RP11-460I13.6	chr1	28316669	28317035	-1
RN7SL559P	chr1	28358397	28358691	-1
SPCS2P4	chr1	28421582	28422933	-1
RP5-1053E7.2	chr1	28436250	28436809	1
RP5-1053E7.3	chr1	28446960	28447832	-1
RNU6-176P	chr1	28469248	28469352	-1
RNU7-29P	chr1	28470667	28470728	-1
PTAFR	chr1	28473677	28520447	-1
DNAJC8	chr1	28525967	28559536	-1
AL353354.1	chr1	28527013	28527152	-1
AL353354.2	chr1	28527070	28527419	1
ATPIF1	chr1	28562620	28573417	1
RP5-1092A3.4	chr1	28566020	28567964	-1
RP5-1092A3.5	chr1	28573655	28574079	1
SESN2	chr1	28586038	28609002	1
MED18	chr1	28655513	28662476	1
PHACTR4	chr1	28696114	28826881	1
RP1-308E4.1	chr1	28780052	28780445	1
RNU6ATAC27P	chr1	28807874	28807992	1
RCC1	chr1	28832455	28865812	1
SNHG3	chr1	28832492	28837404	1
SNORA73B	chr1	28835071	28835274	1
PRDX3P2	chr1	28852830	28853739	-1
TRNAU1AP	chr1	28879597	28905051	1
SNHG12	chr1	28905050	28909495	-1
SNORD99	chr1	28905261	28905334	-1
TAF12	chr1	28915835	28969597	-1
RAB42	chr1	28918712	28921955	1
RP11-442N24__B.1	chr1	28969740	28975093	1
RNU11	chr1	28975112	28975245	1
GMEB1	chr1	28995244	29045865	1
SCARNA24	chr1	29016177	29016306	1
YTHDF2	chr1	29063133	29096287	1
OPRD1	chr1	29138654	29190208	1
RP1-212P9.2	chr1	29194087	29197779	1
RP1-212P9.3	chr1	29196995	29203848	-1
EPB41	chr1	29213603	29446553	1
RP4-604A21.1	chr1	29308790	29309120	-1
TMEM200B	chr1	29445940	29450447	-1
RP11-242O24.3	chr1	29471006	29473506	-1
SRSF4	chr1	29474255	29508499	-1
RP11-242O24.5	chr1	29479001	29479503	1
MECR	chr1	29519385	29557454	-1
RP11-467D18.2	chr1	29550445	29551328	1
PTPRU	chr1	29563028	29653325	1
AL645859.1	chr1	29580054	29580195	-1
RP3-437I16.1	chr1	29656132	29676626	-1
AL139151.1	chr1	29758993	29759074	1
RP11-810H18.1	chr1	29814705	29823405	-1
AC092265.1	chr1	30117392	30117525	-1
RP4-656G21.1	chr1	30181698	30182394	-1
AL645944.1	chr1	30357749	30357852	1
RP11-179G8.1	chr1	30377712	30378204	-1
RP11-111I12.1	chr1	30486799	30510459	-1
RP5-893G23.1	chr1	30613110	30614454	1
RP3-357I16.1	chr1	30699370	30699462	1
RP4-591L5.1	chr1	30882407	30884485	-1
RP4-591L5.2	chr1	30888672	30893955	1
MATN1	chr1	31184124	31196434	-1
MATN1-AS1	chr1	31191351	31199674	1
LAPTM5	chr1	31205316	31230667	-1
MIR4420	chr1	31212003	31212079	-1
RP5-1125N11.1	chr1	31283225	31288400	-1
RP1-65J11.1	chr1	31297075	31307131	1
RN7SKP91	chr1	31316670	31316957	1
RP1-65J11.5	chr1	31331005	31333101	1
SDC3	chr1	31342314	31381608	-1
PUM1	chr1	31404353	31538838	-1
SNORD103A	chr1	31408535	31408620	-1
SNORD103B	chr1	31421964	31422049	-1
SNORD85	chr1	31441011	31441083	-1
RP11-201O14.1	chr1	31509581	31510087	1
RP11-201O14.2	chr1	31523719	31523881	1
SEPW1P	chr1	31567834	31568405	-1
RP11-490K7.1	chr1	31581035	31581470	-1
NKAIN1	chr1	31652592	31712401	-1
SNRNP40	chr1	31732417	31769662	-1
RP11-490K7.4	chr1	31736092	31736528	-1
ZCCHC17	chr1	31769842	31837783	1
RP11-266K22.2	chr1	31805914	31819646	-1
FABP3	chr1	31838472	31849697	-1
SERINC2	chr1	31882412	31907525	1
AC114494.1	chr1	31902192	31902614	-1
RP11-439L8.2	chr1	31960436	31961777	-1
RNU6-40P	chr1	31970419	31970525	-1
RP11-439L8.3	chr1	31971841	31974167	1
RP11-439L8.4	chr1	31984036	31989846	1
RP11-73M7.1	chr1	32037186	32041174	-1
TINAGL1	chr1	32042116	32053288	1
HCRTR1	chr1	32083287	32098119	1
PEF1	chr1	32095463	32110497	-1
RP11-73M7.6	chr1	32109650	32125539	1
RP11-73M7.9	chr1	32110295	32114972	1
COL16A1	chr1	32117848	32169920	-1
BAI2	chr1	32192718	32230494	-1
MIR4254	chr1	32224261	32224336	-1
RP11-84A19.3	chr1	32254731	32256923	1
SPOCD1	chr1	32256023	32281652	-1
RP11-84A19.2	chr1	32307620	32321169	-1
RP11-84A19.4	chr1	32317514	32387442	-1
PTP4A2	chr1	32372022	32410457	-1
AL136115.1	chr1	32379174	32380745	1
RP4-534N18.2	chr1	32398621	32399576	1
KHDRBS1	chr1	32479430	32526451	1
RP11-277A4.4	chr1	32517892	32539075	-1
TMEM39B	chr1	32537632	32568467	1
MIR5585	chr1	32552550	32552608	1
KPNA6	chr1	32573639	32642169	1
RP4-622L5.2	chr1	32636334	32642169	1
TXLNA	chr1	32645287	32663886	1
CCDC28B	chr1	32665987	32670988	1
RP4-622L5.7	chr1	32670370	32672415	-1
IQCC	chr1	32671236	32674288	1
DCDC2B	chr1	32674695	32681797	1
TMEM234	chr1	32680073	32687972	-1
EIF3I	chr1	32687529	32697205	1
MTMR9LP	chr1	32697259	32707221	-1
FAM167B	chr1	32712834	32714457	1
LCK	chr1	32716840	32751766	1
HDAC1	chr1	32757687	32799236	1
MARCKSL1	chr1	32799433	32801980	-1
RP4-811H24.9	chr1	32814795	32816264	-1
TSSK3	chr1	32817122	32829913	1
FAM229A	chr1	32826871	32829879	-1
BSDC1	chr1	32830704	32860332	-1
GAPDHP20	chr1	32867710	32868716	-1
RP11-395N6.4	chr1	32887580	32887920	1
LRRC37A12P	chr1	32888815	32892390	-1
RN7SL122P	chr1	32923436	32923733	1
RP1-27O5.3	chr1	32930658	33066393	1
ZBTB8B	chr1	32930670	32962287	1
ZBTB8A	chr1	33005028	33071540	1
ZBTB8OS	chr1	33065773	33116504	-1
RBBP4	chr1	33116743	33151812	1
SYNC	chr1	33145507	33169197	-1
RP11-114B7.6	chr1	33183335	33190838	-1
KIAA1522	chr1	33207486	33240571	1
YARS	chr1	33240840	33283754	-1
S100PBP	chr1	33282368	33324476	1
FNDC5	chr1	33327869	33338083	-1
HPCA	chr1	33351595	33364042	1
TMEM54	chr1	33360195	33367039	-1
AL031602.1	chr1	33391895	33392000	1
RNF19B	chr1	33402046	33430286	-1
FKSG48	chr1	33439268	33439642	1
RP4-803A2.1	chr1	33445543	33446073	1
RP4-803A2.2	chr1	33452553	33453834	1
RP1-117O3.2	chr1	33452676	33498070	1
AK2	chr1	33473585	33546597	-1
ADC	chr1	33546705	33586131	1
TRIM62	chr1	33611003	33647660	-1
ZNF362	chr1	33722146	33766320	1
RP11-415J8.7	chr1	33726813	33727281	1
AL513327.1	chr1	33764975	33766320	1
A3GALT2	chr1	33772367	33786699	-1
RP11-415J8.3	chr1	33772967	33791644	1
PHC2	chr1	33789224	33896653	-1
MIR3605	chr1	33797994	33798093	-1
RN7SKP16	chr1	33802167	33802465	-1
RP11-415J8.5	chr1	33815953	33828846	1
AL138837.1	chr1	33907626	33907712	-1
TLR12P	chr1	33931850	33934555	1
ZSCAN20	chr1	33938246	33962107	1
RP4-580O19.2	chr1	33977608	33978343	-1
CSMD2	chr1	33979609	34631443	-1
HSPD1P14	chr1	34304124	34305741	1
HMGB4	chr1	34326076	34330392	1
RP5-1007G16.1	chr1	34334554	34351059	1
RNA5SP42	chr1	34578550	34578664	1
C1orf94	chr1	34632484	34684732	1
AC115286.1	chr1	34641467	34641550	-1
RP4-657M3.2	chr1	34742460	34742893	-1
MIR552	chr1	35135200	35135295	-1
SMIM12	chr1	35178338	35325417	-1
GJB5	chr1	35220648	35224113	1
GJB4	chr1	35225342	35229325	1
RP1-34M23.5	chr1	35227027	35253698	-1
AL121988.1	chr1	35244162	35244245	-1
GJB3	chr1	35246790	35251970	1
GJA4	chr1	35258599	35261348	1
RP5-997D16.2	chr1	35316295	35317156	1
DLGAP3	chr1	35331037	35395186	-1
SNORD112	chr1	35409357	35409425	1
RP11-244H3.1	chr1	35439957	35450914	-1
RP11-244H3.4	chr1	35447134	35497342	-1
ZMYM6NB	chr1	35447136	35450954	-1
ZMYM6	chr1	35449523	35497569	-1
RP11-248I9.2	chr1	35519069	35524872	1
ZMYM1	chr1	35525387	35581460	1
EFCAB14P1	chr1	35587623	35588085	1
SFPQ	chr1	35641979	35658749	-1
RN7SL136P	chr1	35729823	35730083	-1
ZMYM4	chr1	35734568	35887659	1
RN7SL503P	chr1	35757801	35758099	-1
SNORA62	chr1	35775875	35776026	1
RPL5P4	chr1	35816323	35817208	1
ZMYM4-AS1	chr1	35824423	35831678	-1
RNY5P1	chr1	35893417	35893494	-1
KIAA0319L	chr1	35899091	36023551	-1
RP4-728D4.3	chr1	35975343	35977039	1
NCDN	chr1	36023074	36032875	1
RP4-728D4.2	chr1	36035414	36043330	-1
TFAP2E	chr1	36038971	36060929	1
PSMB2	chr1	36067185	36107445	-1
RN7SL281P	chr1	36171626	36171875	-1
C1orf216	chr1	36179476	36185073	-1
CLSPN	chr1	36185819	36235568	-1
RP11-435D7.3	chr1	36204990	36209177	1
AGO4	chr1	36273773	36323491	1
AGO1	chr1	36335409	36395211	1
RP4-789D17.4	chr1	36338871	36339353	-1
RP4-789D17.5	chr1	36395321	36395716	-1
AGO3	chr1	36396319	36538101	1
RP4-665N4.8	chr1	36457710	36479231	-1
RP4-665N4.4	chr1	36545667	36547923	-1
TEKT2	chr1	36549676	36553876	1
ADPRHL2	chr1	36554476	36559533	1
COL8A2	chr1	36560837	36590821	-1
TRAPPC3	chr1	36602173	36615098	-1
MAP7D1	chr1	36621180	36646450	1
RN7SL131P	chr1	36657516	36657769	1
THRAP3	chr1	36690017	36770958	1
UBE2V2P4	chr1	36707499	36707757	-1
SH3D21	chr1	36771988	36790484	1
EVA1B	chr1	36787632	36789755	-1
RP11-268J15.5	chr1	36789335	36794822	1
STK40	chr1	36805225	36851497	-1
LSM10	chr1	36856839	36863493	-1
RNU4-27P	chr1	36868322	36868460	-1
OSCP1	chr1	36881428	36916086	-1
SNORA63	chr1	36884051	36884179	-1
MRPS15	chr1	36921319	36930038	-1
CSF3R	chr1	36931644	36948879	-1
FTLP18	chr1	37095936	37096458	1
RP4-614N24.1	chr1	37238741	37241369	1
GRIK3	chr1	37261128	37499730	-1
MIR4255	chr1	37627164	37627235	1
RNU6-636P	chr1	37669211	37669317	1
RP5-1180C18.1	chr1	37728340	37790701	-1
RNA5SP43	chr1	37730278	37730387	-1
RPS29P6	chr1	37796453	37796597	1
LINC01137	chr1	37920480	37940012	-1
ZC3H12A	chr1	37940153	37949980	1
MEAF6	chr1	37958176	37980375	-1
MIR5581	chr1	37966536	37966595	-1
SNIP1	chr1	38000050	38019903	-1
FTH1P1	chr1	38010364	38010895	1
RP3-423B22.5	chr1	38021843	38022108	1
DNALI1	chr1	38022520	38032458	1
GNL2	chr1	38032417	38061536	-1
RSPO1	chr1	38076951	38100595	-1
C1orf109	chr1	38147242	38157914	-1
CDCA8	chr1	38158090	38175391	1
EPHA10	chr1	38179552	38230805	-1
ACTN4P2	chr1	38242342	38245090	1
RP11-109P14.2	chr1	38248129	38248557	-1
MANEAL	chr1	38259474	38266809	1
RP11-109P14.9	chr1	38265392	38266551	-1
YRDC	chr1	38268616	38273857	-1
C1orf122	chr1	38272651	38275126	1
MTF1	chr1	38275239	38325292	-1
AL929472.1	chr1	38292232	38293886	-1
RP11-109P14.8	chr1	38306658	38307348	1
RP11-109P14.10	chr1	38326369	38327252	1
INPP5B	chr1	38326369	38412729	-1
RNU6-584P	chr1	38350695	38350789	1
SF3A3	chr1	38422647	38456593	-1
RNU6-510P	chr1	38457134	38457241	1
FHL3	chr1	38462442	38471278	-1
UTP11L	chr1	38474930	38490496	1
POU3F1	chr1	38509523	38512450	-1
RP5-884C9.2	chr1	38512986	38584697	1
RP5-884C9.3	chr1	38546244	38546583	-1
MIR3659	chr1	38554903	38555001	1
RP11-214L19.1	chr1	38674706	38680439	-1
RNU6-753P	chr1	38862331	38862437	1
RP11-329N22.1	chr1	38940868	38942156	1
RP11-334L9.1	chr1	39174603	39176562	1
RRAGC	chr1	39303870	39325495	-1
RP5-864K19.4	chr1	39325672	39385068	1
MYCBP	chr1	39328636	39347289	-1
GJA9	chr1	39330175	39347289	-1
RHBDL2	chr1	39351479	39407471	-1
RNU6-605P	chr1	39392542	39392649	1
RP11-781D11.1	chr1	39423947	39424597	-1
AKIRIN1	chr1	39456895	39471731	1
NDUFS5	chr1	39491990	39500308	1
MACF1	chr1	39546988	39952849	1
RNU6-608P	chr1	39586612	39586715	-1
RNA5SP44	chr1	39619836	39619968	-1
RP11-416A14.1	chr1	39672184	39672629	1
RP11-420K8.1	chr1	39715510	39723321	-1
HSPE1P8	chr1	39769966	39770570	-1
KIAA0754	chr1	39876151	39882154	1
BMP8A	chr1	39957318	39991607	1
OXCT2P1	chr1	39980628	39982162	1
RP11-69E11.4	chr1	39987952	40011859	-1
PPIEL	chr1	39997510	40024379	-1
PABPC4	chr1	40026488	40042462	-1
RP11-69E11.8	chr1	40030832	40038875	1
SNORA55	chr1	40033046	40033180	-1
HEYL	chr1	40089825	40105617	-1
RP1-144F13.3	chr1	40099088	40099575	1
NT5C1A	chr1	40124793	40137710	-1
HPCAL4	chr1	40144320	40157361	-1
PPIE	chr1	40157854	40229586	1
RP1-144F13.4	chr1	40183700	40184267	1
RNU7-121P	chr1	40189238	40189299	-1
BMP8B	chr1	40222854	40254533	-1
OXCT2	chr1	40235195	40237020	-1
RP1-118J21.25	chr1	40254648	40255843	1
RP1-118J21.24	chr1	40261515	40261668	-1
TRIT1	chr1	40306723	40349183	-1
MYCL	chr1	40361098	40367928	-1
RP1-118J21.5	chr1	40363417	40364770	1
MFSD2A	chr1	40420802	40435638	1
RP3-342P20.2	chr1	40428352	40429076	1
CAP1	chr1	40505905	40538321	1
PPT1	chr1	40538379	40563375	-1
RP11-115D7.3	chr1	40598436	40599120	1
RLF	chr1	40627045	40706593	1
RNU6-1237P	chr1	40643515	40643621	1
TMCO2	chr1	40711619	40717363	1
RP1-39G22.7	chr1	40722099	40723639	-1
ZMPSTE24	chr1	40723779	40759856	1
RP1-39G22.4	chr1	40728344	40728656	-1
COL9A2	chr1	40766159	40783488	-1
RP1-228H13.1	chr1	40798748	40799230	-1
SMAP2	chr1	40810522	40888998	1
RP1-228H13.2	chr1	40830438	40830855	1
ZFP69B	chr1	40915774	40929390	1
RP1-228H13.5	chr1	40929991	40932436	1
ZFP69	chr1	40942887	40962015	1
RP11-656D10.3	chr1	40958829	40974333	-1
EXO5	chr1	40974413	40982228	1
RP11-656D10.5	chr1	40980133	40980729	-1
RP11-656D10.6	chr1	40981426	40982846	-1
ZNF684	chr1	40997233	41013841	1
RP1-63P18.2	chr1	41029206	41029331	1
GTF2F2P2	chr1	41059305	41060025	-1
RIMS3	chr1	41086351	41131329	-1
RP4-739H11.3	chr1	41134761	41153260	-1
NFYC-AS1	chr1	41156052	41157738	-1
NFYC	chr1	41157320	41237275	1
MIR30E	chr1	41220027	41220118	1
MIR30C1	chr1	41222956	41223044	1
KCNQ4	chr1	41249684	41306124	1
RN7SL326P	chr1	41270518	41270811	1
CITED4	chr1	41326729	41328018	-1
RP5-1066H13.4	chr1	41329586	41342342	1
RP11-348A7.1	chr1	41403776	41405435	-1
UBE2V1P8	chr1	41407923	41408187	-1
CTPS1	chr1	41445007	41478235	1
SLFNL1	chr1	41481269	41488909	-1
SCMH1	chr1	41492872	41707826	-1
RP4-635E8.1	chr1	41564310	41564808	1
